source	target	interaction	eregulons	importance	rho
TF:SPIB	gene:GEN1	tf_regulates_gene	SPIB_direct_+/+	2.83097388026674	0.2234406922994128
TF:SPIB	gene:GPR160	tf_regulates_gene	SPIB_direct_+/+	3.1858866236339827	0.0835193350689575
TF:SPIB	gene:HLA-DMA	tf_regulates_gene	SPIB_direct_+/+	3.2644949486210053	0.3249602692545897
TF:SPIB	gene:MARCH3	tf_regulates_gene	SPIB_direct_+/+	2.932240571324315	0.2104844724772632
TF:SPIB	gene:MBD4	tf_regulates_gene	SPIB_direct_+/+	4.0022802620549385	0.1254935384916908
TF:SPIB	gene:PIP5K1B	tf_regulates_gene	SPIB_direct_+/+	3.9564989890042472	0.3165147903687547
TF:SPIB	gene:PPP1R14A	tf_regulates_gene	SPIB_direct_+/+	4.0437492254854845	0.2492493986248859
TF:SPIB	gene:SMC6	tf_regulates_gene	SPIB_direct_+/+	4.911846622347058	0.2215246168490552
TF:SPIB	gene:SNX8	tf_regulates_gene	SPIB_direct_+/+	3.865695985442827	0.1907555732753292
TF:SPIB	gene:SPIB	tf_regulates_gene	SPIB_direct_+/+	7.442179932894609	1.0
TF:SPIB	gene:TNIP1	tf_regulates_gene	SPIB_direct_+/+	3.243587367414697	0.0972564473816844
TF:SPIB	gene:ZCCHC7	tf_regulates_gene	SPIB_direct_+/+	3.2075337817096865	0.1894998771022529
TF:SPIB	gene:ZNF490	tf_regulates_gene	SPIB_direct_+/+	2.96904603470739	0.1131262045533046
TF:ZEB1	gene:IFNAR2	tf_regulates_gene	ZEB1_direct_-/+	1.0251119690563673	-0.0684804961477673
TF:ZEB1	gene:OSGEP	tf_regulates_gene	ZEB1_direct_-/+	1.1215044971225854	-0.0861525514703594
TF:ZEB1	gene:PNKP	tf_regulates_gene	ZEB1_direct_-/+	0.788926028647221	-0.0743354228379785
TF:ZEB1	gene:WDR48	tf_regulates_gene	ZEB1_direct_-/+	0.7217175086849188	-0.0581682207434431
