tf	target	region	eregulon	gene_signature	region_signature	is_extended	regulation	importance_tf2g	rho_tf2g	importance_r2g	rho_r2g	triplet_rank	evidence_type
LEF1	EDAR	chr2:108957894-108958394	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.754502637314046	0.2134642850991926	0.0507800297960675	0.2463146153580444	2648	scenicplus_eregulon_direct
LEF1	PRMT2	chr21:46554855-46555355	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.48394748736026	0.2692773176265409	0.0349166541502147	0.371536014315305	3493	scenicplus_eregulon_direct
LEF1	MAN1C1	chr1:25770897-25771397	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.916450507805205	0.2763535887960535	0.0094878225516424	0.3231094721384693	781	scenicplus_eregulon_direct
LEF1	THEMIS	chr6:127900911-127901411	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.430625131844276	0.3571773300644925	0.0702117836258398	0.3934145356282464	1151	scenicplus_eregulon_direct
LEF1	RASGRP1	chr15:38685967-38686467	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.467196527029304	0.16682133397166	0.0593604374790654	0.2135884365933302	637	scenicplus_eregulon_direct
LEF1	SARAF	chr8:30097848-30098348	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.875115580190159	0.3475662555210062	0.0556805602296445	0.439530628726165	209	scenicplus_eregulon_direct
LEF1	MAL	chr2:95074581-95075081	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	8.470816499904444	0.352361115130903	0.1083178929025174	0.4225779046217355	60	scenicplus_eregulon_direct
LEF1	ICOS	chr2:203867488-203867988	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.6537041380350432	0.1843397728914712	0.053597794625466	0.2122578079804079	691	scenicplus_eregulon_direct
LEF1	PABPC1	chr8:100809468-100809968	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.997280985912565	0.1545182643741194	0.0854231165460029	0.2018480095644095	1002	scenicplus_eregulon_direct
LEF1	PRMT7	chr16:68281612-68282112	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.8371898673518383	0.1312132101299767	0.0257391717114037	0.1121317060618712	979	scenicplus_eregulon_direct
LEF1	STX16	chr20:58661827-58662327	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.420491232555244	0.0983504809582949	0.0743826264983723	0.0759058883648565	4737	scenicplus_eregulon_direct
LEF1	CYFIP2	chr5:157288633-157289133	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.265559251821393	0.1996890455351961	0.0148649115852028	0.2203413965619731	5593	scenicplus_eregulon_direct
LEF1	NAA16	chr13:41470226-41470726	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.308502738687792	0.1446163598003328	0.0215099187433317	0.1689798043544104	6273	scenicplus_eregulon_direct
LEF1	MTERF4	chr2:240997806-240998306	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.842710611233613	0.1458184486313334	0.0239157736900732	0.1304460607175346	4320	scenicplus_eregulon_direct
LEF1	PRKAR1B	chr7:726421-726921	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.6589915671452986	0.1781319706997525	0.0233313958847161	0.0796032046305442	6174	scenicplus_eregulon_direct
LEF1	IKZF1	chr7:50351153-50351653	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.4972124593327854	0.2024781384851836	0.0549993897643356	0.2500821136651505	6067	scenicplus_eregulon_direct
LEF1	FOXK1	chr7:4734173-4734673	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.6379441936651107	0.0920460410587481	0.029539077776215	0.0698376306288347	7571	scenicplus_eregulon_direct
LEF1	TC2N	chr14:91835778-91836278	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.797947330603343	0.2744118069988546	0.0537183497521519	0.3910806395292271	4286	scenicplus_eregulon_direct
LEF1	PIM2	chrX:49002155-49002655	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.375831419101739	0.1544908116445246	0.026553511103912	0.0845029672832612	1866	scenicplus_eregulon_direct
LEF1	CD55	chr1:207404866-207405366	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.301781191871332	0.1749724468621808	0.0230437067637858	0.2799193571260495	3518	scenicplus_eregulon_direct
LEF1	UBA52	chr19:18700480-18700980	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.594952256186588	0.1673726842013284	0.0146899967519448	0.1583040082397855	9008	scenicplus_eregulon_direct
LEF1	PASK	chr2:241011830-241012330	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.405048532003164	0.2018496489649918	0.0306122818005852	0.207659716862479	1276	scenicplus_eregulon_direct
LEF1	RAPGEF6	chr5:131379644-131380144	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.621850803898505	0.3208827889875349	0.016201527226882	0.2126724031872036	849	scenicplus_eregulon_direct
LEF1	FOXP1	chr3:71421883-71422383	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.188598641841483	0.4192799864466703	0.0091113557894067	0.0837071625720805	2562	scenicplus_eregulon_direct
LEF1	DIP2B	chr12:50509026-50509526	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.490287789019856	0.1138929783160356	0.0369102536244898	0.1671548369800886	6020	scenicplus_eregulon_direct
LEF1	RGS10	chr10:119535719-119536219	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.001884158646532	0.2041915169018157	0.0333238619663763	0.2549069682391375	1677	scenicplus_eregulon_direct
LEF1	MSL3	chrX:11759834-11760334	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.96590394911846	0.1051362370347109	0.0974562952363005	0.0624546651875851	2190	scenicplus_eregulon_direct
LEF1	MGAT4A	chr2:98655079-98655579	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.6620379310040825	0.3055915051875784	0.0416007633908767	0.3539703587728195	2270	scenicplus_eregulon_direct
LEF1	CAMK4	chr5:111230323-111230823	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	12.98723374273393	0.5721525955085964	0.0607808476164093	0.6441203758118826	102	scenicplus_eregulon_direct
LEF1	PDK1	chr2:172427941-172428441	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.350960563373089	0.2917606649948814	0.0356142365461019	0.2715124206082513	450	scenicplus_eregulon_direct
LEF1	PASK	chr2:241095551-241096051	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.405048532003164	0.2018496489649918	0.0383730706435131	0.1824959529008803	601	scenicplus_eregulon_direct
LEF1	LBH	chr2:30231792-30232292	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.9491482717046087	0.1512303554647742	0.0692632986663389	0.1574159360789727	1825	scenicplus_eregulon_direct
LEF1	RGS10	chr10:119653096-119653596	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.001884158646532	0.2041915169018157	0.0195512531039033	0.2166756842307766	2565	scenicplus_eregulon_direct
LEF1	LEPROTL1	chr8:30097848-30098348	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.074125501168843	0.3418694250332645	0.0585073966571545	0.3796334114829987	333	scenicplus_eregulon_direct
LEF1	CAMK4	chr5:111252907-111253407	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	12.98723374273393	0.5721525955085964	0.0892628581062928	0.6301682878550273	37	scenicplus_eregulon_direct
LEF1	TRABD2A	chr2:84694139-84694639	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	8.71289683376796	0.4363395887024944	0.0669337285819381	0.4910100442068675	66	scenicplus_eregulon_direct
LEF1	EEF1D	chr8:143461759-143462259	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.0781347341772665	0.1411194079755075	0.0557570816663796	0.2167372690262304	606	scenicplus_eregulon_direct
LEF1	BACH2	chr6:90083827-90084327	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.916935384487588	0.3939158125189539	0.0048550854628393	0.4519768541371674	3912	scenicplus_eregulon_direct
LEF1	ACTN1	chr14:68967997-68968497	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.769611222317517	0.3969943655944051	0.0300565098274397	0.4276349502105137	512	scenicplus_eregulon_direct
LEF1	LEF1	chr4:108036227-108036727	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	13.712219992644185	1.0	0.0413958685727298	0.7675728722825867	62	scenicplus_eregulon_direct
LEF1	CACHD1	chr1:64540122-64540622	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.279049468030148	0.2041742010673054	0.0556724767871056	0.2886414758181637	2631	scenicplus_eregulon_direct
LEF1	MAN1C1	chr1:25677097-25677597	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.916450507805205	0.2763535887960535	0.0316693921966369	0.3416795345181098	524	scenicplus_eregulon_direct
LEF1	CYFIP2	chr5:157271535-157272035	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.265559251821393	0.1996890455351961	0.0417791984277793	0.111039209364551	6213	scenicplus_eregulon_direct
LEF1	FAM117B	chr2:202642918-202643418	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.569973280774594	0.1880687377311228	0.0546069483640484	0.2916301915674851	535	scenicplus_eregulon_direct
LEF1	MSI2	chr17:57281805-57282305	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.56863952949544	0.2038038392845819	0.0288443348268027	0.1661599159865743	665	scenicplus_eregulon_direct
LEF1	PASK	chr2:241089070-241089570	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.405048532003164	0.2018496489649918	0.0197160324541741	0.2144066511618039	3324	scenicplus_eregulon_direct
LEF1	NRCAM	chr7:108416322-108416822	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.304472200094878	0.2770473835923788	0.0230952716850051	0.2038075897386133	2256	scenicplus_eregulon_direct
LEF1	STAT5B	chr17:42249973-42250473	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.8893842770681375	0.1513414543352981	0.0281291777983656	0.1088125786468484	5305	scenicplus_eregulon_direct
LEF1	ZMYND8	chr20:47353487-47353987	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.2940890042278683	0.1044089566999732	0.0069377437483143	0.0776599701622355	5691	scenicplus_eregulon_direct
LEF1	RFTN1	chr3:16286073-16286573	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.995121359744945	0.1529736009155964	0.0221922899603301	0.088441982005906	6986	scenicplus_eregulon_direct
LEF1	LRRN3	chr7:110993991-110994491	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.225933315866741	0.287839566192842	0.052334420647846	0.3252071340745005	1149	scenicplus_eregulon_direct
LEF1	ITPKB	chr1:226799843-226800343	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.684874209922296	0.2721638795769411	0.0263224806009146	0.2869102731444853	1680	scenicplus_eregulon_direct
LEF1	CD27	chr12:6426903-6427403	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.001875080894421	0.3428209169155436	0.0294174372097156	0.2822324550015647	791	scenicplus_eregulon_direct
LEF1	TNRC6B	chr22:40009777-40010277	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.543829026900896	0.2084189248103114	0.0034928672033884	0.259482490121338	4675	scenicplus_eregulon_direct
LEF1	LDLRAP1	chr1:25697751-25698251	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.339263649397514	0.3108219186764165	0.0396804335157805	0.3761218884733089	423	scenicplus_eregulon_direct
LEF1	LBH	chr2:30257649-30258149	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.9491482717046087	0.1512303554647742	0.0255368671479686	0.1830959509380527	5374	scenicplus_eregulon_direct
LEF1	FOXP1	chr3:71031821-71032321	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.188598641841483	0.4192799864466703	0.0342729113612413	0.5085453915242405	930	scenicplus_eregulon_direct
LEF1	LCK	chr1:32249839-32250339	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.766301165369214	0.2060139948861261	0.0216112688947549	0.1161464122528055	8992	scenicplus_eregulon_direct
LEF1	LGALS3BP	chr17:78879545-78880045	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.7311287372236914	0.1458197783825848	0.0476710999069706	0.1355516263213362	5226	scenicplus_eregulon_direct
LEF1	BACH2	chr6:90095085-90095585	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.916935384487588	0.3939158125189539	0.0013606231656296	0.513000513579565	2882	scenicplus_eregulon_direct
LEF1	PIK3CD	chr1:9728549-9729049	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.786968044935145	0.1485027074275227	0.0472263663235839	0.1939111080095132	6880	scenicplus_eregulon_direct
LEF1	ATP1A1	chr1:116345762-116346262	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.550439774424833	0.1220934817975778	0.0304824759568707	0.1038540857241272	8629	scenicplus_eregulon_direct
LEF1	CD96	chr3:111667793-111668293	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.090236700310758	0.2323827329154828	0.0256041538523065	0.1022986739489544	7321	scenicplus_eregulon_direct
LEF1	AC119396.1	chr19:7207951-7208451	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.487713093427816	0.146023718918055	0.0226976534290794	0.1439428760391591	1157	scenicplus_eregulon_direct
LEF1	RPRD2	chr1:150563369-150563869	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.386518619217836	0.1026173818920616	0.0287492827919487	0.0764948894534081	7183	scenicplus_eregulon_direct
LEF1	SELL	chr1:169604750-169605250	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.773501052531162	0.3683575826431647	0.0308572415935315	0.2491019828774618	1639	scenicplus_eregulon_direct
LEF1	SLC16A10	chr6:111096184-111096684	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.291582584155289	0.2416492088774066	0.0745308052532785	0.2945303479031377	1624	scenicplus_eregulon_direct
LEF1	WDR33	chr2:127642028-127642528	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.6736762586261302	0.106176729843054	0.0368199340444121	0.0709513408010647	6268	scenicplus_eregulon_direct
LEF1	ETS1	chr11:128729135-128729635	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.752913163868608	0.3962931690632989	0.0264337334379328	0.4048895016188146	1266	scenicplus_eregulon_direct
LEF1	LDLRAP1	chr1:25520508-25521008	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.339263649397514	0.3108219186764165	0.0423353367327349	0.3737173251486203	804	scenicplus_eregulon_direct
LEF1	NAA16	chr13:41492750-41493250	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.308502738687792	0.1446163598003328	0.0462760930609729	0.1595161490812978	2606	scenicplus_eregulon_direct
LEF1	CD28	chr2:203740907-203741407	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.023179599008869	0.2039935706591975	0.0605196870111491	0.2840853620540942	1392	scenicplus_eregulon_direct
LEF1	AK5	chr1:77279920-77280420	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.960643924584035	0.2777765816255417	0.0289824433721375	0.3110157859937689	1228	scenicplus_eregulon_direct
LEF1	TCF7	chr5:134086862-134087362	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	9.993011485512133	0.5118475758507279	0.0844137922674317	0.5999798606522612	5	scenicplus_eregulon_direct
LEF1	IMMP2L	chr7:110993991-110994491	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.71499391775913	0.210223155349543	0.0756911859010888	0.2278173985374119	794	scenicplus_eregulon_direct
LEF1	LINS1	chr15:100580325-100580825	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.409938823047946	0.1833220476144634	0.10253494104463	0.1812980315229461	631	scenicplus_eregulon_direct
LEF1	PRMT2	chr21:46622198-46622698	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.48394748736026	0.2692773176265409	0.0373315182143481	0.2495332287681338	1713	scenicplus_eregulon_direct
LEF1	TOMM20	chr1:235102816-235103316	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.1853186250411243	0.119292538395061	0.0663819384152335	0.1373795417922458	1941	scenicplus_eregulon_direct
LEF1	ACTN1	chr14:69117301-69117801	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.769611222317517	0.3969943655944051	0.0188970457058372	0.447644511478541	835	scenicplus_eregulon_direct
LEF1	ANKRD55	chr5:56058769-56059269	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.911489769524039	0.232326744831487	0.0227174738934987	0.2114305920894816	2095	scenicplus_eregulon_direct
LEF1	RCAN3	chr1:24486231-24486731	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.185651363202535	0.3609515008623955	0.0395116011562841	0.4251032928498273	620	scenicplus_eregulon_direct
LEF1	CACHD1	chr1:64505414-64505914	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.279049468030148	0.2041742010673054	0.0885743834119661	0.2811842749637641	2150	scenicplus_eregulon_direct
LEF1	ERCC6L2	chr9:95750657-95751157	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.32455092029818	0.1175236650473566	0.0319603055627906	0.0982470876437978	10232	scenicplus_eregulon_direct
LEF1	PRKCA	chr17:66673599-66674099	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	13.712209992644183	0.5064876530076011	0.0339619981010521	0.4438797719901058	158	scenicplus_eregulon_direct
LEF1	SATB1	chr3:18499296-18499796	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.802749732446529	0.2748049147487705	0.0312967154639658	0.1697050391289986	3427	scenicplus_eregulon_direct
LEF1	ITGA6	chr2:172441972-172442472	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.510966477707155	0.3778257265998737	0.0679995469039313	0.4086438458489996	504	scenicplus_eregulon_direct
LEF1	RIPOR2	chr6:24838967-24839467	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.405231069211139	0.1903690802641691	0.0195558902437133	0.1962513701054646	7560	scenicplus_eregulon_direct
LEF1	IGF1R	chr15:98649378-98649878	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	8.845887127900276	0.3646753410290456	0.0513877495698156	0.4172089373925637	142	scenicplus_eregulon_direct
LEF1	PASK	chr2:241009836-241010336	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.405048532003164	0.2018496489649918	0.0545159731485364	0.2258953231836253	479	scenicplus_eregulon_direct
LEF1	ATP1A1	chr1:116380811-116381311	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.550439774424833	0.1220934817975778	0.030874337946872	0.1086320393269855	9933	scenicplus_eregulon_direct
LEF1	PDK1	chr2:172441972-172442472	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.350960563373089	0.2917606649948814	0.0397967508356409	0.3135837777052818	1070	scenicplus_eregulon_direct
LEF1	LDLRAP1	chr1:25566512-25567012	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.339263649397514	0.3108219186764165	0.0323352062958265	0.3638275376723214	449	scenicplus_eregulon_direct
LEF1	CHMP7	chr8:23162237-23162737	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.922667888177588	0.1593296971044747	0.0418656095076536	0.1776349570796497	5972	scenicplus_eregulon_direct
LEF1	ITPKB	chr1:226656511-226657011	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.684874209922296	0.2721638795769411	0.0283242262136037	0.258791598464156	1633	scenicplus_eregulon_direct
LEF1	NDFIP1	chr5:142063772-142064272	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	8.482412170725231	0.3880975929380232	0.0259607429723641	0.4445798055520296	357	scenicplus_eregulon_direct
LEF1	DNMT3A	chr2:25165924-25166424	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.723996568497872	0.1750608489150658	0.0180594648918985	0.0746320760286418	6505	scenicplus_eregulon_direct
LEF1	SH3RF3	chr2:109144203-109144703	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.1218196176136646	0.2829745724850776	0.0592635875131785	0.2540890706893761	1489	scenicplus_eregulon_direct
LEF1	FGD3	chr9:93053046-93053546	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.454596547743213	0.1134208089335905	0.0111386279990589	0.1295626050778385	10076	scenicplus_eregulon_direct
LEF1	SNX9	chr6:157873672-157874172	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.878015931856894	0.1758493245748456	0.0253369578731828	0.2511152532611895	2928	scenicplus_eregulon_direct
LEF1	TNRC6B	chr22:39940694-39941194	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.543829026900896	0.2084189248103114	0.0309408645712886	0.2485577090544896	2015	scenicplus_eregulon_direct
LEF1	GIPC3	chr19:3548593-3549093	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.906963669911151	0.0619903913918391	0.0514437640197559	0.0518770983505637	5684	scenicplus_eregulon_direct
LEF1	SNED1	chr2:240997806-240998306	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.7901487334275976	0.1744441690438719	0.0344406084262099	0.2849645189765208	3283	scenicplus_eregulon_direct
LEF1	ZMYND8	chr20:47346101-47346601	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	2.2940890042278683	0.1044089566999732	0.0491570830302445	0.1124889513535114	2087	scenicplus_eregulon_direct
LEF1	ACTN1	chr14:68970219-68970719	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	7.769611222317517	0.3969943655944051	0.0412150931515078	0.4705304858879057	302	scenicplus_eregulon_direct
LEF1	CEP85L	chr6:118768948-118769448	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.707471366601683	0.1808042396375902	0.0316663574788821	0.067754601511876	3186	scenicplus_eregulon_direct
LEF1	NAP1L4	chr11:3014285-3014785	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	4.589079396241507	0.2136987047210042	0.0772046072859289	0.2122225574962729	189	scenicplus_eregulon_direct
LEF1	SNED1	chr2:241009836-241010336	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.7901487334275976	0.1744441690438719	0.029991416293643	0.2165220081930151	2584	scenicplus_eregulon_direct
LEF1	LEF1	chr4:108070765-108071265	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	13.712219992644185	1.0	0.0202195788621455	0.764426325480851	3	scenicplus_eregulon_direct
LEF1	TBC1D4	chr13:75219654-75220154	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	3.71184735984377	0.1637517191869397	0.0787642072657761	0.1657156616810286	1437	scenicplus_eregulon_direct
LEF1	RNF157	chr17:76191869-76192369	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	6.598088206775227	0.3196139212076154	0.0697803233249229	0.353744684184519	107	scenicplus_eregulon_direct
LEF1	RGS10	chr10:119499186-119499686	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	5.001884158646532	0.2041915169018157	0.0485918832486368	0.2430904432136163	2376	scenicplus_eregulon_direct
LEF1	SERINC5	chr5:80152743-80153243	LEF1_direct_+/+	LEF1_direct_+/+_(188g)	LEF1_direct_+/+_(301r)	False	1	10.01546759557429	0.5131544976361254	0.0860830076423052	0.5407433195999825	22	scenicplus_eregulon_direct
