tf	target	region	eregulon	gene_signature	region_signature	is_extended	regulation	importance_tf2g	rho_tf2g	importance_r2g	rho_r2g	triplet_rank	evidence_type
KLF6	RNASET2	chr6:166998966-166999466	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6531338078896132	0.0803322191781795	0.019412947001228	0.0671719835225147	6531	scenicplus_eregulon_extended
KLF6	PLP2	chrX:49171712-49172212	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	2.0874143942968644	0.0780196956195845	0.0252971513828706	0.1127618696511899	5472	scenicplus_eregulon_extended
KLF6	DNAJA1	chr9:33160894-33161394	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.4131819807397172	0.1319089697945778	0.0268915243521297	0.0948298900615029	5681	scenicplus_eregulon_extended
KLF6	ETV6	chr12:12009127-12009627	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.9666848368660336	0.2213371945168515	0.0238279008900001	0.2107563196962318	6728	scenicplus_eregulon_extended
KLF6	PIEZO1	chr16:88686217-88686717	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.823549093604872	0.1420181034392572	0.022005488859466	0.1244163943826336	6292	scenicplus_eregulon_extended
KLF6	CD82	chr11:44611780-44612280	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8795545559121046	0.1075912106062401	0.067631001476515	0.2765723997444075	4170	scenicplus_eregulon_extended
KLF6	UTRN	chr6:144215480-144215980	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.1970615839616732	0.1900651189117695	0.0228198897205358	0.0563976684593287	5128	scenicplus_eregulon_extended
KLF6	YWHAG	chr7:76379911-76380411	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7047564936563201	0.1006576039168122	0.0459337944205199	0.1352180458047625	1377	scenicplus_eregulon_extended
KLF6	STX4	chr16:30896205-30896705	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5509920073524075	0.0799978757402152	0.0085519189113319	0.0508068487845741	4672	scenicplus_eregulon_extended
KLF6	RAP1GAP2	chr17:2796035-2796535	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.4966638062418527	0.2308284488841694	0.0817118099169262	0.5059761379029707	1753	scenicplus_eregulon_extended
KLF6	AQP3	chr9:33415456-33415956	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5534946690581845	0.0694074885388549	0.0479785264715327	0.2263277530594043	6109	scenicplus_eregulon_extended
KLF6	GABARAP	chr17:7281304-7281804	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.995812745870058	0.1029038620321465	0.0055072862609836	0.0579490387461678	263	scenicplus_eregulon_extended
KLF6	RXFP2	chr13:31945116-31945616	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5831004331360164	0.0687995248036369	0.0652249946112381	0.1909486362369137	3769	scenicplus_eregulon_extended
KLF6	NECTIN2	chr19:44847440-44847940	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6377352434928575	0.0804246272483789	0.0421900123926987	0.1421774054527906	6000	scenicplus_eregulon_extended
KLF6	ARPC1B	chr7:99374415-99374915	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.9849024371971733	0.1348794246913969	0.070751398198214	0.1518353241161096	1808	scenicplus_eregulon_extended
KLF6	TRADD	chr16:67158909-67159409	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.017748396403732	0.143572696973097	0.0537410593161486	0.2440004717608301	1819	scenicplus_eregulon_extended
KLF6	SLC7A5	chr16:87765230-87765730	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.9748999018821956	0.0546963280878376	0.0525914875237548	0.0834689818646695	6164	scenicplus_eregulon_extended
KLF6	EMP3	chr19:48325886-48326386	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.6444367675971143	0.1629311825342882	0.0827371756615444	0.2533771107085624	3054	scenicplus_eregulon_extended
KLF6	PRDM1	chr6:106098633-106099133	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7572588375440273	0.1169763172920715	0.0506605370249996	0.243196337905244	5559	scenicplus_eregulon_extended
KLF6	PPP1R15A	chr19:48963695-48964195	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.4438584394852847	0.1433686671636532	0.0189689284546212	0.0922484169140125	6802	scenicplus_eregulon_extended
KLF6	NAA80	chr3:50254848-50255348	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6847789521887945	0.0614992367604367	0.0020474912169715	0.0697619468720509	7045	scenicplus_eregulon_extended
KLF6	SIPA1L2	chr1:232600338-232600838	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6304000428776709	0.092512669119393	0.071277773448812	0.2131710935523197	3651	scenicplus_eregulon_extended
KLF6	TPP1	chr11:6469043-6469543	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6610253413772913	0.0994493415539437	0.0443559328835361	0.1728624984650583	2942	scenicplus_eregulon_extended
KLF6	EZR	chr6:158917554-158918054	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7278402397731079	0.1243686060696789	0.020429193326364	0.0964223900862724	6156	scenicplus_eregulon_extended
KLF6	CHST7	chrX:46573313-46573813	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6028442281776781	0.1025580594664889	0.078103872305717	0.0968628794329621	4551	scenicplus_eregulon_extended
KLF6	SBNO2	chr19:1067994-1068494	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8151104218980828	0.0556944274230848	0.0179370379575471	0.0699585541378947	5630	scenicplus_eregulon_extended
KLF6	GNB2	chr7:100569355-100569855	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6558805218163312	0.0992036996348718	0.0165417139256329	0.1159136108159305	6576	scenicplus_eregulon_extended
KLF6	GAPDH	chr12:6470663-6471163	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.131666577874878	0.1405779853693334	0.0296067392468281	0.1655295221620912	6432	scenicplus_eregulon_extended
KLF6	MAPKAPK3	chr3:50525888-50526388	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5114711454939223	0.0844289018940793	0.0169123387714974	0.1881983811955586	7139	scenicplus_eregulon_extended
KLF6	OSBPL3	chr7:24965689-24966189	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8724204892420105	0.1300411674666802	0.0386815485564908	0.2677665154078317	4587	scenicplus_eregulon_extended
KLF6	PCYT1A	chr3:196195607-196196107	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6175604322750857	0.1180674212626812	0.0136515544154934	0.1225288887673105	6754	scenicplus_eregulon_extended
KLF6	PTPN9	chr15:75335792-75336292	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.611337599085597	0.0983575982939251	0.0299815036270287	0.0706658065526311	6220	scenicplus_eregulon_extended
KLF6	CAST	chr5:96657036-96657536	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.9588089490762794	0.1704706839582182	0.0458063350899676	0.2499694772110726	6486	scenicplus_eregulon_extended
KLF6	WDR74	chr11:62771270-62771770	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.0595531789859172	0.0510490146816762	0.0103083558926482	0.0616743810475753	6727	scenicplus_eregulon_extended
KLF6	AQP3	chr9:33473761-33474261	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5534946690581845	0.0694074885388549	0.0404329587924133	0.0581304181370045	4793	scenicplus_eregulon_extended
KLF6	RIPK1	chr6:2971076-2971576	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8014621804499495	0.0932392387418666	0.0347421905717322	0.1225244200056272	5901	scenicplus_eregulon_extended
KLF6	IFI16	chr1:159009609-159010109	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.2033344155297654	0.1588148852032734	0.0604941474313429	0.2175264752469009	4363	scenicplus_eregulon_extended
KLF6	TBC1D2B	chr15:78000027-78000527	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.3143980065502427	0.105888566616879	0.0239677290247182	0.1050069334771846	2209	scenicplus_eregulon_extended
KLF6	PRPS1	chrX:107678905-107679405	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8585293240411626	0.075021977771265	0.0275781162656119	0.0510781945447168	5691	scenicplus_eregulon_extended
KLF6	UHRF1BP1L	chr12:100142687-100143187	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5958484221152367	0.0727867438601332	0.0709837349396516	0.0537292684914993	4506	scenicplus_eregulon_extended
KLF6	SEC61B	chr9:99076400-99076900	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6212632961959607	0.0858062559223555	0.0422959643605495	0.1002196885021663	4487	scenicplus_eregulon_extended
KLF6	EMP3	chr19:48399550-48400050	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.6444367675971143	0.1629311825342882	0.0142063421088783	0.1608695965525447	1101	scenicplus_eregulon_extended
KLF6	PMAIP1	chr18:59882056-59882556	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6131766967175603	0.1054843309600228	0.022424411554085	0.1228623502880947	6503	scenicplus_eregulon_extended
KLF6	EMP3	chr19:48329435-48329935	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.6444367675971143	0.1629311825342882	0.0212220629739025	0.0859083637134349	5381	scenicplus_eregulon_extended
KLF6	EMP3	chr19:48415310-48415810	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.6444367675971143	0.1629311825342882	0.0326418918921855	0.1895408177419927	2976	scenicplus_eregulon_extended
KLF6	PREX1	chr20:48719106-48719606	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.4443660370231326	0.1948557296908505	0.0493765092705392	0.2387618793210388	5648	scenicplus_eregulon_extended
KLF6	TOM1	chr22:35301380-35301880	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5852605112603312	0.1288038609265196	0.0751812818729326	0.2558409237817728	3815	scenicplus_eregulon_extended
KLF6	SMAD7	chr18:48949177-48949677	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5996602223289157	0.0812558941420829	0.0300416674886887	0.1696601110670194	6231	scenicplus_eregulon_extended
KLF6	SLFN11	chr17:35244378-35244878	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8208087370190376	0.1330001461186968	0.0453293047149059	0.1313566973685683	5011	scenicplus_eregulon_extended
KLF6	GAPDH	chr12:6607246-6607746	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.131666577874878	0.1405779853693334	0.009607997519668	0.1664877113676388	5320	scenicplus_eregulon_extended
KLF6	GAPDH	chr12:6493048-6493548	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.131666577874878	0.1405779853693334	0.0104490912852454	0.0648983033122805	6579	scenicplus_eregulon_extended
KLF6	FTL	chr19:48875156-48875656	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8335695099562713	0.0934250297342085	0.0323684881116822	0.0832531576235107	6044	scenicplus_eregulon_extended
KLF6	PAM	chr5:103119972-103120472	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.0589076118942586	0.1221922569906018	0.0715118952727135	0.1133107016653285	2876	scenicplus_eregulon_extended
KLF6	TRADD	chr16:67183618-67184118	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.017748396403732	0.143572696973097	0.0262035877622681	0.081070690926139	3615	scenicplus_eregulon_extended
KLF6	FOSL2	chr2:28406709-28407209	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.530301420274084	0.1637440669133157	0.0623892517934665	0.2536149035841042	3776	scenicplus_eregulon_extended
KLF6	TP53BP2	chr1:223726604-223727104	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7290070200170301	0.0926042321291071	0.0544311111316006	0.1607852699312666	4503	scenicplus_eregulon_extended
KLF6	GAPDH	chr12:6605708-6606208	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.131666577874878	0.1405779853693334	0.0223766955035986	0.0720399503764467	6993	scenicplus_eregulon_extended
KLF6	STX4	chr16:30941858-30942358	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5509920073524075	0.0799978757402152	0.0218119747137681	0.1239208424692998	6786	scenicplus_eregulon_extended
KLF6	COX8A	chr11:63974241-63974741	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4836620626431465	0.09277341449696	0.0542636391888638	0.0726969250133287	6029	scenicplus_eregulon_extended
KLF6	FUT7	chr9:136901713-136902213	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.515910084285383	0.0550104894091659	0.026127165709457	0.1259268867126479	4298	scenicplus_eregulon_extended
KLF6	RAPGEF1	chr9:131621511-131622011	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4889886700799858	0.1452442659211759	0.0173903455360861	0.2691343664458651	6920	scenicplus_eregulon_extended
KLF6	MACF1	chr1:39214929-39215429	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6440947611924867	0.1092518193190258	0.0142663760711707	0.1020254600090081	6620	scenicplus_eregulon_extended
KLF6	CRIP1	chr14:105491483-105491983	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	2.9737330683746994	0.1991213651159717	0.0143806256805647	0.1332637924068105	470	scenicplus_eregulon_extended
KLF6	ANTXR2	chr4:80072977-80073477	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.638474184773005	0.1714464347667812	0.09173760876174	0.3059075023330262	2668	scenicplus_eregulon_extended
KLF6	ODF3B	chr22:50403363-50403863	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6967531229139423	0.1445896925760641	0.0373128487076548	0.2654460025003732	6162	scenicplus_eregulon_extended
KLF6	KPNA3	chr13:49628158-49628658	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.9064615685208333	0.1063045856509484	0.046716508884502	0.0520749278759836	1387	scenicplus_eregulon_extended
KLF6	PCNX1	chr14:70808597-70809097	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7711477578129949	0.107027633772981	0.0348178953322664	0.1710157307543904	6088	scenicplus_eregulon_extended
KLF6	NCOA7	chr6:125986285-125986785	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6254710764989893	0.0879048979534614	0.0311431615279891	0.0900343909048631	6721	scenicplus_eregulon_extended
KLF6	ST7	chr7:117119439-117119939	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6262869871538855	0.0674183380155763	0.0241748651648492	0.0654908581062454	6702	scenicplus_eregulon_extended
KLF6	PSME4	chr2:53969225-53969725	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.9133446355086856	0.0756233524708844	0.060752545843527	0.1391173677160605	3749	scenicplus_eregulon_extended
KLF6	IL26	chr12:68119657-68120157	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.1596789239262688	0.062205986303847	0.031330951008253	0.0646111394182727	4462	scenicplus_eregulon_extended
KLF6	TANK	chr2:161160662-161161162	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5638404872024089	0.1916434412406457	0.0626112856686116	0.2341753740171849	3288	scenicplus_eregulon_extended
KLF6	ATP1B3	chr3:141853193-141853693	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4776031759730864	0.1492510233785363	0.0485253910435174	0.3030440271223368	4349	scenicplus_eregulon_extended
KLF6	MAPKAPK3	chr3:50600954-50601454	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5114711454939223	0.0844289018940793	0.0442792389377337	0.1047410429265462	6525	scenicplus_eregulon_extended
KLF6	CAPG	chr2:85408448-85408948	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6908042070926486	0.1128628944659484	0.0282898467959097	0.2179853823322614	6585	scenicplus_eregulon_extended
KLF6	PHF21A	chr11:46237059-46237559	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4188739162130188	0.1116089635414797	0.0431515272177892	0.1475763216573998	4845	scenicplus_eregulon_extended
KLF6	ANXA1	chr9:73152128-73152628	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	2.343304879638515	0.3395414762856816	0.0405696705846151	0.3842016229974271	1851	scenicplus_eregulon_extended
KLF6	JUN	chr1:58780804-58781304	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	2.0948337967229294	0.1980336879450058	0.0950995358654341	0.2227947852460838	2009	scenicplus_eregulon_extended
KLF6	CD82	chr11:44565162-44565662	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8795545559121046	0.1075912106062401	0.0728923740664849	0.1470382134895868	613	scenicplus_eregulon_extended
KLF6	TPRG1	chr3:188947414-188947914	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7344642789982228	0.1086051284223967	0.0277445661666594	0.0690013572241907	1922	scenicplus_eregulon_extended
KLF6	LGALS1	chr22:37638370-37638870	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.6249441787865642	0.1486090055452846	0.0326829258567516	0.1489006832907178	2582	scenicplus_eregulon_extended
KLF6	NRG1	chr8:32575063-32575563	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8371527602923329	0.1302386404130786	0.2742357748474314	0.3836479766986702	252	scenicplus_eregulon_extended
KLF6	FOSB	chr19:45456076-45456576	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5825948149159741	0.1880881239405223	0.0381111584157854	0.2125461184115059	6481	scenicplus_eregulon_extended
KLF6	FRY	chr13:31945116-31945616	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7430013176583096	0.1921163175134727	0.0198819314899195	0.4265737334929999	5738	scenicplus_eregulon_extended
KLF6	SIRT2	chr19:38928305-38928805	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.335980130706799	0.1366321567578234	0.0460360891322804	0.1399477568737536	2822	scenicplus_eregulon_extended
KLF6	VIM	chr10:17230357-17230857	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.3121910527476772	0.1523807131500968	0.0480197050531359	0.1552059451896597	1902	scenicplus_eregulon_extended
KLF6	CCDC167	chr6:37353738-37354238	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6007743505704732	0.0830058068871195	0.0333427980603761	0.0577031220205436	5592	scenicplus_eregulon_extended
KLF6	TOM1	chr22:35376895-35377395	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5852605112603312	0.1288038609265196	0.0275195812006117	0.209900452273307	5991	scenicplus_eregulon_extended
KLF6	NID1	chr1:235946135-235946635	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5691232067826186	0.0631594423767635	0.055580879104285	0.1854536904907668	2852	scenicplus_eregulon_extended
KLF6	PTGER2	chr14:52315289-52315789	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.5129634569491133	0.1382353132376519	0.0634955994704496	0.2374805289909277	4353	scenicplus_eregulon_extended
KLF6	SLC7A5	chr16:87853726-87854226	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.9748999018821956	0.0546963280878376	0.0360884821210349	0.118798001832818	3657	scenicplus_eregulon_extended
KLF6	UST	chr6:148746665-148747165	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4977170824285558	0.1135808101271922	0.0418072759764682	0.2702710443539953	6448	scenicplus_eregulon_extended
KLF6	ACTN4	chr19:38739895-38740395	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.1584909432973047	0.1942303420008908	0.0426382985523974	0.4166109867816395	3626	scenicplus_eregulon_extended
KLF6	MROH6	chr8:143553292-143553792	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4911508302969953	0.0619253320232989	0.019428847554169	0.06627954993489	7175	scenicplus_eregulon_extended
KLF6	PPP1R15A	chr19:48874326-48874826	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.4438584394852847	0.1433686671636532	0.0325569464945346	0.1568622029157576	3071	scenicplus_eregulon_extended
KLF6	TRADD	chr16:67247343-67247843	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.017748396403732	0.143572696973097	0.0300907025722623	0.1717112836135652	5254	scenicplus_eregulon_extended
KLF6	PAFAH1B1	chr17:2792714-2793214	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.929564313597124	0.0890724636258348	0.0459926725896113	0.0950615008533645	4393	scenicplus_eregulon_extended
KLF6	TMEM65	chr8:124197762-124198262	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8369162128180793	0.1059168786365357	0.0414955503607147	0.0703372191019515	6637	scenicplus_eregulon_extended
KLF6	PRKCD	chr3:53162170-53162670	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6627974442276094	0.1228785025863367	0.0224635702135256	0.1216484510554802	6248	scenicplus_eregulon_extended
KLF6	PRPS1	chrX:107672900-107673400	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.8585293240411626	0.075021977771265	0.0425042967309123	0.0602496593719129	5169	scenicplus_eregulon_extended
KLF6	ANKRD10	chr13:110870090-110870590	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7576585981384014	0.0545188813704266	0.0430264393535014	0.085281115415162	5781	scenicplus_eregulon_extended
KLF6	NIBAN1	chr1:185045154-185045654	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	2.6185759929647103	0.242849888644289	0.0323236324132643	0.0676786614992789	2622	scenicplus_eregulon_extended
KLF6	KAT2B	chr3:19946878-19947378	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.392916856184975	0.1051569189113773	0.054293623125688	0.1032328684276731	3258	scenicplus_eregulon_extended
KLF6	RAP1GAP2	chr17:2792714-2793214	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.4966638062418527	0.2308284488841694	0.047475903807417	0.3398605985104845	5491	scenicplus_eregulon_extended
KLF6	NAPA	chr19:47381765-47382265	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.9320812368034116	0.1041017017763757	0.0387487768686921	0.188436098220647	5909	scenicplus_eregulon_extended
KLF6	S100A11	chr1:151992524-151993024	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	2.488521739646198	0.2347290129018173	0.0452564643652835	0.3721019296127385	999	scenicplus_eregulon_extended
KLF6	TGFB1	chr19:41309549-41310049	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	1.0244932968950362	0.1172772165227552	0.0381177880599153	0.2059960300108391	5276	scenicplus_eregulon_extended
KLF6	DSE	chr6:116370657-116371157	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4141287033404125	0.0758014976860013	0.0472625427205838	0.1208008869619253	6675	scenicplus_eregulon_extended
KLF6	RAPGEF1	chr9:131729184-131729684	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.4889886700799858	0.1452442659211759	0.0202101464934512	0.1761741124039938	7348	scenicplus_eregulon_extended
KLF6	SLC25A22	chr11:844599-845099	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.6154911888087947	0.0666594515025182	0.0084469921013495	0.0502914633764482	7094	scenicplus_eregulon_extended
KLF6	CKLF	chr16:66516700-66517200	KLF6_extended_+/+	KLF6_extended_+/+_(337g)	KLF6_extended_+/+_(561r)	True	1	0.7491823281997395	0.0990601498290434	0.0310894063491733	0.1505655069925726	6098	scenicplus_eregulon_extended
