tf	target	region	eregulon	gene_signature	region_signature	is_extended	regulation	importance_tf2g	rho_tf2g	importance_r2g	rho_r2g	triplet_rank	evidence_type
CHD2	ITGB2	chr21:44874427-44874927	CHD2_direct_+/+	CHD2_direct_+/+_(3g)	CHD2_direct_+/+_(5r)	False	1	0.6709630412349229	0.1077166017479427	0.0104433518253504	0.304441461496173	211	scenicplus_eregulon_direct
CHD2	ABCG1	chr21:42309602-42310102	CHD2_direct_+/+	CHD2_direct_+/+_(3g)	CHD2_direct_+/+_(5r)	False	1	1.7152270014912292	0.0677135138411777	0.0095074988633019	0.0793185531511425	141	scenicplus_eregulon_direct
CHD2	SON	chr21:33642668-33643168	CHD2_direct_+/+	CHD2_direct_+/+_(3g)	CHD2_direct_+/+_(5r)	False	1	0.7800474105318247	0.1372039262881023	0.0128092798350451	0.1677478015634986	227	scenicplus_eregulon_direct
CHD2	ABCG1	chr21:42220109-42220609	CHD2_direct_+/+	CHD2_direct_+/+_(3g)	CHD2_direct_+/+_(5r)	False	1	1.7152270014912292	0.0677135138411777	0.0148765632418739	0.1033147250733699	158	scenicplus_eregulon_direct
CHD2	SON	chr21:33491421-33491921	CHD2_direct_+/+	CHD2_direct_+/+_(3g)	CHD2_direct_+/+_(5r)	False	1	0.7800474105318247	0.1372039262881023	0.0093131767263589	0.191108750936871	362	scenicplus_eregulon_direct
E2F1	THAP7	chr22:21000467-21000967	E2F1_direct_+/+	E2F1_direct_+/+_(3g)	E2F1_direct_+/+_(4r)	False	1	1.119911550815957	0.0789882585708351	0.0095761096860413	0.0720015315812535	186	scenicplus_eregulon_direct
E2F1	THAP7	chr22:20964819-20965319	E2F1_direct_+/+	E2F1_direct_+/+_(3g)	E2F1_direct_+/+_(4r)	False	1	1.119911550815957	0.0789882585708351	0.0146452403194249	0.0893131741020103	178	scenicplus_eregulon_direct
E2F1	TOP3B	chr22:21936923-21937423	E2F1_direct_+/+	E2F1_direct_+/+_(3g)	E2F1_direct_+/+_(4r)	False	1	1.3681183429830923	0.1712270332899527	0.0075369898085348	0.0893184059885781	394	scenicplus_eregulon_direct
E2F1	S100B	chr21:46542707-46543207	E2F1_direct_+/+	E2F1_direct_+/+_(3g)	E2F1_direct_+/+_(4r)	False	1	3.146399941837256	0.1226121005007398	0.0166809293769904	0.1438192769016892	94	scenicplus_eregulon_direct
HES2	ATP5MGL	chr22:42657562-42658062	HES2_direct_+/+	HES2_direct_+/+_(3g)	HES2_direct_+/+_(3r)	False	1	5.103880769861041	0.2428139994653564	0.0245896995340634	0.0724625120411852	11	scenicplus_eregulon_direct
HES2	C21orf62	chr21:32642086-32642586	HES2_direct_+/+	HES2_direct_+/+_(3g)	HES2_direct_+/+_(3r)	False	1	0.7664041710027559	0.1741305098487616	0.0042638789269468	0.0521073323707629	367	scenicplus_eregulon_direct
HES2	PDXK	chr21:43812098-43812598	HES2_direct_+/+	HES2_direct_+/+_(3g)	HES2_direct_+/+_(3r)	False	1	0.822780837540784	0.1406442336909839	0.0229751535206985	0.1930744678995765	239	scenicplus_eregulon_direct
HMGXB4	MEI1	chr22:41941144-41941644	HMGXB4_direct_+/+	HMGXB4_direct_+/+_(4g)	HMGXB4_direct_+/+_(6r)	False	1	0.6677637484510602	0.0945680082491116	0.0210536012251654	0.0957869734211315	269	scenicplus_eregulon_direct
HMGXB4	RANBP1	chr22:19970443-19970943	HMGXB4_direct_+/+	HMGXB4_direct_+/+_(4g)	HMGXB4_direct_+/+_(6r)	False	1	1.2561612419933683	0.0542264162742718	0.0089899223580504	0.0763158799428053	296	scenicplus_eregulon_direct
HMGXB4	SHISA8	chr22:41941144-41941644	HMGXB4_direct_+/+	HMGXB4_direct_+/+_(4g)	HMGXB4_direct_+/+_(6r)	False	1	2.047720282292987	0.0975682630742197	0.0161246391256266	0.0844593642615117	171	scenicplus_eregulon_direct
HMGXB4	HMGXB4	chr22:35350735-35351235	HMGXB4_direct_+/+	HMGXB4_direct_+/+_(4g)	HMGXB4_direct_+/+_(6r)	False	1	6.783038497007379	0.9999999999999998	0.0440556007053056	0.056263775948532	1	scenicplus_eregulon_direct
HMGXB4	RANBP1	chr22:20258661-20259161	HMGXB4_direct_+/+	HMGXB4_direct_+/+_(4g)	HMGXB4_direct_+/+_(6r)	False	1	1.2561612419933683	0.0542264162742718	0.0119467736113156	0.078556115060486	137	scenicplus_eregulon_direct
HMGXB4	HMGXB4	chr22:35352520-35353020	HMGXB4_direct_+/+	HMGXB4_direct_+/+_(4g)	HMGXB4_direct_+/+_(6r)	False	1	6.783038497007379	0.9999999999999998	0.018601578139867	0.0650130051746111	14	scenicplus_eregulon_direct
HMGXB4	RANBP1	chr22:20111041-20111541	HMGXB4_direct_+/+	HMGXB4_direct_+/+_(4g)	HMGXB4_direct_+/+_(6r)	False	1	1.2561612419933683	0.0542264162742718	0.016026786542909	0.0858965981145776	172	scenicplus_eregulon_direct
JUNB	APOL6	chr22:35602155-35602655	JUNB_direct_+/+	JUNB_direct_+/+_(3g)	JUNB_direct_+/+_(2r)	False	1	0.8012803256056419	0.1161832198347729	0.0166511060924916	0.1450389932095328	230	scenicplus_eregulon_direct
JUNB	PTTG1IP	chr21:44968024-44968524	JUNB_direct_+/+	JUNB_direct_+/+_(3g)	JUNB_direct_+/+_(2r)	False	1	0.7646232047512234	0.0577474368780647	0.0110303921026958	0.1509654831107433	61	scenicplus_eregulon_direct
JUNB	ITGB2	chr21:44968024-44968524	JUNB_direct_+/+	JUNB_direct_+/+_(3g)	JUNB_direct_+/+_(2r)	False	1	0.9747366140922532	0.1244888722646434	0.0126508191582497	0.2399376116413997	34	scenicplus_eregulon_direct
STAT2	SEZ6L	chr22:26432665-26433165	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.770419420714008	0.0910640794274271	0.0111668620374086	0.0716980324318605	228	scenicplus_eregulon_direct
STAT2	BACH1	chr21:29233482-29233982	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.9721540882736194	0.354607941556797	0.002737268201685	0.4823063595246671	338	scenicplus_eregulon_direct
STAT2	ITSN1	chr21:33514232-33514732	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.6948585559331947	0.258651187957149	0.0119756142934635	0.3557245556186314	287	scenicplus_eregulon_direct
STAT2	APOL4	chr22:36320232-36320732	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	1.2403224366763912	0.1107182235029692	0.0110407549898756	0.0897334692462766	151	scenicplus_eregulon_direct
STAT2	BACH1	chr21:29182000-29182500	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.9721540882736194	0.354607941556797	0.0345710302075543	0.610548094934089	85	scenicplus_eregulon_direct
STAT2	MX2	chr21:41361721-41362221	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	1.3996230993630887	0.2585240335199759	0.0207290545363727	0.1222683934096219	30	scenicplus_eregulon_direct
STAT2	RTCB	chr22:32407217-32407717	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	1.3953168929300148	0.1433929123984995	0.0274083515938153	0.1249734658624662	101	scenicplus_eregulon_direct
STAT2	PARVG	chr22:44025560-44026060	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.6490079902420498	0.172254032753519	0.0129339254599473	0.1749975202391425	401	scenicplus_eregulon_direct
STAT2	DYRK1A	chr21:37257377-37257877	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.5645788713822618	0.0885316061260188	0.0073270199040568	0.050771758536682	359	scenicplus_eregulon_direct
STAT2	MRTFA	chr22:40434652-40435152	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.5761194096370246	0.196955311894675	0.0060900432878963	0.254958515400927	370	scenicplus_eregulon_direct
STAT2	PARVG	chr22:44026824-44027324	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.6490079902420498	0.172254032753519	0.0276867549061176	0.192270845812622	257	scenicplus_eregulon_direct
STAT2	MX1	chr21:41420065-41420565	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.7971403719098042	0.2331915670328513	0.0237953263761033	0.2734830864247596	13	scenicplus_eregulon_direct
STAT2	TOP3B	chr22:22063097-22063597	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	1.3337385139450135	0.1048060734549807	0.0074098129150365	0.0870521586428259	249	scenicplus_eregulon_direct
STAT2	H1F0	chr22:37661978-37662478	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.8955007001308851	0.1222865652815903	0.0057439372896859	0.100459419830105	344	scenicplus_eregulon_direct
STAT2	HDHD5	chr22:17171455-17171955	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	2.2906098949752622	0.1150482844859909	0.0215925939318621	0.0661941959628049	100	scenicplus_eregulon_direct
STAT2	AP1B1	chr22:29541757-29542257	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.98569914913962	0.1827188897912812	0.0145995294459608	0.243545033296382	212	scenicplus_eregulon_direct
STAT2	NCF4	chr22:36873761-36874261	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.8178241554727821	0.1298244989490667	0.0074838638997657	0.2348809942331415	292	scenicplus_eregulon_direct
STAT2	SEZ6L	chr22:26431475-26431975	STAT2_direct_+/+	STAT2_direct_+/+_(15g)	STAT2_direct_+/+_(18r)	False	1	0.770419420714008	0.0910640794274271	0.0101499045749546	0.0789214826599046	277	scenicplus_eregulon_direct
TAL1	SYNGR1	chr22:39294209-39294709	TAL1_direct_+/+	TAL1_direct_+/+_(4g)	TAL1_direct_+/+_(5r)	False	1	1.1245841003086006	0.2237772148172752	0.0082590131815427	0.1040667303222842	379	scenicplus_eregulon_direct
TAL1	SYNGR1	chr22:39214173-39214673	TAL1_direct_+/+	TAL1_direct_+/+_(4g)	TAL1_direct_+/+_(5r)	False	1	1.1245841003086006	0.2237772148172752	0.0081962181316445	0.0530398389118296	360	scenicplus_eregulon_direct
TAL1	INPP5J	chr22:31093264-31093764	TAL1_direct_+/+	TAL1_direct_+/+_(4g)	TAL1_direct_+/+_(5r)	False	1	1.0121468945393122	0.3386192914447086	0.0045098544681729	0.057332352626022	410	scenicplus_eregulon_direct
TAL1	IGLL1	chr22:23460604-23461104	TAL1_direct_+/+	TAL1_direct_+/+_(4g)	TAL1_direct_+/+_(5r)	False	1	0.5473609868064185	0.2283021896162259	0.0134888792008854	0.0569683255864216	278	scenicplus_eregulon_direct
TAL1	ERG	chr21:38467244-38467744	TAL1_direct_+/+	TAL1_direct_+/+_(4g)	TAL1_direct_+/+_(5r)	False	1	0.9568526756725504	0.2765470350165754	0.0107713914068677	0.0632373495496426	263	scenicplus_eregulon_direct
TBL1XR1	KCNJ6	chr21:38258608-38259108	TBL1XR1_direct_+/+	TBL1XR1_direct_+/+_(3g)	TBL1XR1_direct_+/+_(6r)	False	1	0.7638357592576777	0.0596153919186648	0.0053900158421747	0.065059341771224	364	scenicplus_eregulon_direct
TBL1XR1	C2CD2	chr21:41928555-41929055	TBL1XR1_direct_+/+	TBL1XR1_direct_+/+_(3g)	TBL1XR1_direct_+/+_(6r)	False	1	2.454403866108892	0.0674057756422173	0.0047776108779975	0.1003439514297435	286	scenicplus_eregulon_direct
TBL1XR1	C2CD2	chr21:41932915-41933415	TBL1XR1_direct_+/+	TBL1XR1_direct_+/+_(3g)	TBL1XR1_direct_+/+_(6r)	False	1	2.454403866108892	0.0674057756422173	0.0205007817739054	0.1285719341688292	72	scenicplus_eregulon_direct
TBL1XR1	KCNJ6	chr21:37825821-37826321	TBL1XR1_direct_+/+	TBL1XR1_direct_+/+_(3g)	TBL1XR1_direct_+/+_(6r)	False	1	0.7638357592576777	0.0596153919186648	0.0043632635859763	0.0768742483350865	383	scenicplus_eregulon_direct
TBL1XR1	C2CD2	chr21:42061345-42061845	TBL1XR1_direct_+/+	TBL1XR1_direct_+/+_(3g)	TBL1XR1_direct_+/+_(6r)	False	1	2.454403866108892	0.0674057756422173	0.0045255591524573	0.0960536776591342	71	scenicplus_eregulon_direct
TBL1XR1	HMGN1	chr21:39348247-39348747	TBL1XR1_direct_+/+	TBL1XR1_direct_+/+_(3g)	TBL1XR1_direct_+/+_(6r)	False	1	1.0986616867347632	0.1183074261066855	0.0132661549889296	0.1664634916811825	319	scenicplus_eregulon_direct
TCF7L2	TBC1D22A	chr22:46971211-46971711	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.1228503549194917	0.2665413807632445	0.0060014308739596	0.3015163251717389	293	scenicplus_eregulon_direct
TCF7L2	APOBEC3A	chr22:38951682-38952182	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.5800853175690737	0.3945961391342659	0.0336707394681142	0.4563349496727905	78	scenicplus_eregulon_direct
TCF7L2	PACSIN2	chr22:42889186-42889686	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.620614275529129	0.221226947783214	0.001806577797527	0.2513257687864714	274	scenicplus_eregulon_direct
TCF7L2	APOL1	chr22:36164621-36165121	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.7710494282112057	0.1300308988041791	0.0053171292006768	0.0555760752515314	391	scenicplus_eregulon_direct
TCF7L2	IFNAR2	chr21:33388160-33388660	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.6389698342918266	0.1465638928263863	0.0085863770600104	0.0620228685608265	214	scenicplus_eregulon_direct
TCF7L2	TBC1D22A	chr22:46774138-46774638	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.1228503549194917	0.2665413807632445	0.013394143923952	0.2454761113488983	270	scenicplus_eregulon_direct
TCF7L2	GRK3	chr22:25651567-25652067	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.274911616644605	0.5107995013134157	0.0656724428176047	0.7130583362975639	28	scenicplus_eregulon_direct
TCF7L2	GGA1	chr22:37581505-37582005	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.7869242788709827	0.1075226567497598	0.0110830968707993	0.1033429182175603	174	scenicplus_eregulon_direct
TCF7L2	IFNGR2	chr21:33388160-33388660	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.541165097806069	0.3540989307363791	0.0097041375296044	0.3884657825758321	117	scenicplus_eregulon_direct
TCF7L2	PLXNB2	chr22:50173166-50173666	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.3253424454413314	0.3388487185585729	0.0018672320867579	0.2981370635570482	327	scenicplus_eregulon_direct
TCF7L2	PACSIN2	chr22:43154832-43155332	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.620614275529129	0.221226947783214	0.0189515035282196	0.2488335836709994	258	scenicplus_eregulon_direct
TCF7L2	HMOX1	chr22:35410014-35410514	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	4.644301515632734	0.3204777745009193	0.0105772247598162	0.2694638522932215	29	scenicplus_eregulon_direct
TCF7L2	VPS26C	chr21:37257377-37257877	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.6460753728391757	0.0928420177955713	0.0095847591285967	0.0783897948427316	65	scenicplus_eregulon_direct
TCF7L2	APOL3	chr22:36164621-36165121	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.101984288378393	0.1590619572872199	0.0105715564814047	0.0928395535390403	216	scenicplus_eregulon_direct
TCF7L2	GRK3	chr22:25494678-25495178	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.274911616644605	0.5107995013134157	0.0151582219735026	0.6760843124412904	144	scenicplus_eregulon_direct
TCF7L2	AIFM3	chr22:21074115-21074615	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.9195054229478256	0.1559330305725183	0.005900180340482	0.115124585873436	127	scenicplus_eregulon_direct
TCF7L2	APOL3	chr22:36212939-36213439	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.101984288378393	0.1590619572872199	0.0043323433063485	0.0979899918344452	75	scenicplus_eregulon_direct
TCF7L2	PPM1F	chr22:22063097-22063597	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.9125714447327709	0.3110346561425819	0.0181881258862371	0.3464179454308065	154	scenicplus_eregulon_direct
TCF7L2	PARVB	chr22:44076038-44076538	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.2084165025714868	0.2445606096849384	0.0082361827871211	0.3140763135947816	223	scenicplus_eregulon_direct
TCF7L2	AGPAT3	chr21:43834781-43835281	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.6500758457919096	0.3050755164741026	0.0124685837392879	0.3519151249672943	126	scenicplus_eregulon_direct
TCF7L2	TOM1	chr22:35410014-35410514	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.8153765979185373	0.3337746800067393	0.0037271997034338	0.4277724256145385	294	scenicplus_eregulon_direct
TCF7L2	IL17RA	chr22:17232755-17233255	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.9150927244520493	0.2951610262018726	0.0326294264926752	0.4164681628494394	97	scenicplus_eregulon_direct
TCF7L2	NFAM1	chr22:42397365-42397865	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.0691967393647643	0.3973221037295281	0.0130680852381519	0.4642737927322877	12	scenicplus_eregulon_direct
TCF7L2	IL10RB	chr21:33266105-33266605	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.4670131701653455	0.1858155035090607	0.0062942340095796	0.2094326272541449	341	scenicplus_eregulon_direct
TCF7L2	TOM1	chr22:35376871-35377371	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.8153765979185373	0.3337746800067393	0.0210347825241398	0.44854655107916	284	scenicplus_eregulon_direct
TCF7L2	ASCC2	chr22:29658113-29658613	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.562342742040895	0.1001079765456191	0.0071353911766953	0.0845707124745726	392	scenicplus_eregulon_direct
TCF7L2	MX2	chr21:41368894-41369394	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.243878696560891	0.27042835396818	0.0093205078011862	0.1801843658520617	86	scenicplus_eregulon_direct
TCF7L2	TBC1D22A	chr22:46854089-46854589	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.1228503549194917	0.2665413807632445	0.0050409304576335	0.2475251857207795	313	scenicplus_eregulon_direct
TCF7L2	GRK3	chr22:25729480-25729980	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.274911616644605	0.5107995013134157	0.0049472937292086	0.6987966187172868	185	scenicplus_eregulon_direct
TCF7L2	TCN2	chr22:30609244-30609744	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.049708280118966	0.1596652097373228	0.011122909167089	0.1435710199329164	348	scenicplus_eregulon_direct
TCF7L2	OLIG1	chr21:33068449-33068949	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.7609059458291904	0.1486203603388469	0.0123386084005901	0.1536391888738185	213	scenicplus_eregulon_direct
TCF7L2	HMOX1	chr22:35376871-35377371	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	4.644301515632734	0.3204777745009193	0.0166312643732729	0.2756990787165708	82	scenicplus_eregulon_direct
TCF7L2	GRIK1	chr21:29697459-29697959	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.8215430589113143	0.1703227191697692	0.0067313624269256	0.1799663017021197	301	scenicplus_eregulon_direct
TCF7L2	GRK3	chr22:25669541-25670041	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.274911616644605	0.5107995013134157	0.0159841819762254	0.7078722129993537	51	scenicplus_eregulon_direct
TCF7L2	APOBEC3A	chr22:38982053-38982553	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.5800853175690737	0.3945961391342659	0.0029755690179966	0.4561183476423173	288	scenicplus_eregulon_direct
TCF7L2	TOM1	chr22:35477801-35478301	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.8153765979185373	0.3337746800067393	0.0400268721195218	0.4463406849086341	110	scenicplus_eregulon_direct
TCF7L2	MX1	chr21:41368894-41369394	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.9782215381859484	0.2314283423971256	0.0054544790637004	0.1953748064541095	273	scenicplus_eregulon_direct
TCF7L2	BID	chr22:17639380-17639880	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.9074823000305143	0.2546538024099897	0.007687324405475	0.2756179639505517	256	scenicplus_eregulon_direct
TCF7L2	PARVB	chr22:44068718-44069218	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.2084165025714868	0.2445606096849384	0.0170011428121976	0.3267612154549648	298	scenicplus_eregulon_direct
TCF7L2	ADA2	chr22:17232755-17233255	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.268206717962963	0.2752187349877757	0.014618284310252	0.2668818340921602	169	scenicplus_eregulon_direct
TCF7L2	MAPK1	chr22:21818467-21818967	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.2662212835128015	0.2351242963981334	0.0113665461753509	0.262713636724127	340	scenicplus_eregulon_direct
TCF7L2	BACH1	chr21:29125217-29125717	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.837398808601099	0.4771171972004049	0.0004729962120467	0.223862474764492	221	scenicplus_eregulon_direct
TCF7L2	AIFM3	chr22:21044911-21045411	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.9195054229478256	0.1559330305725183	0.024765758267266	0.1363024542466638	165	scenicplus_eregulon_direct
TCF7L2	BACH1	chr21:29208537-29209037	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.837398808601099	0.4771171972004049	0.0817854315319838	0.6087627339725046	5	scenicplus_eregulon_direct
TCF7L2	MTMR3	chr22:29871364-29871864	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.8989527591836436	0.222333758124971	0.0050294433394254	0.2809235264328057	354	scenicplus_eregulon_direct
TCF7L2	BACH1	chr21:29639994-29640494	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.837398808601099	0.4771171972004049	0.026068786955584	0.6052097805333296	6	scenicplus_eregulon_direct
TCF7L2	BACH1	chr21:29238857-29239357	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.837398808601099	0.4771171972004049	0.0255954113868622	0.6082131844643635	55	scenicplus_eregulon_direct
TCF7L2	IFNGR2	chr21:33265581-33266081	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.541165097806069	0.3540989307363791	0.0058625338311299	0.3918865025984586	42	scenicplus_eregulon_direct
TCF7L2	PITPNB	chr22:27760834-27761334	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.8346598652153613	0.1128532177356462	0.008021461914562	0.1152856340185413	275	scenicplus_eregulon_direct
TCF7L2	PARVB	chr22:44025560-44026060	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.2084165025714868	0.2445606096849384	0.0074975608333688	0.2919638350158104	396	scenicplus_eregulon_direct
TCF7L2	BACH1	chr21:29647349-29647849	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.837398808601099	0.4771171972004049	9.26640451813446e-05	0.6156879914265947	182	scenicplus_eregulon_direct
TCF7L2	UPK3A	chr22:45213368-45213868	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	0.8274636482995515	0.0742080873736092	0.0051192847400325	0.0636002991502658	336	scenicplus_eregulon_direct
TCF7L2	APOL2	chr22:36373053-36373553	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	2.310490552349333	0.1566857078231455	0.0093352548170264	0.1115577203114305	190	scenicplus_eregulon_direct
TCF7L2	BACH1	chr21:29697459-29697959	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	3.837398808601099	0.4771171972004049	0.0002717809046001	0.5958450731088655	170	scenicplus_eregulon_direct
TCF7L2	IL10RB	chr21:33265581-33266081	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.4670131701653455	0.1858155035090607	0.0301397582037166	0.2175672214394462	21	scenicplus_eregulon_direct
TCF7L2	MAPK1	chr22:21632470-21632970	TCF7L2_direct_+/+	TCF7L2_direct_+/+_(38g)	TCF7L2_direct_+/+_(65r)	False	1	1.2662212835128015	0.2351242963981334	0.0072654486476056	0.2091919434910291	323	scenicplus_eregulon_direct
